3 0 24 26 11 0 26 3 14 0 13 26 10 7 0 2 7 26 19 7 20 4 26 1 0 14 26 2 7 20 24 4 13 26 1 0 24 26 3 0 20 26 19 8 4 13 26 2 20 0 26 3 20 26 10 7 0 2 7 26 21 8 4 19 26 13 0 12 26 3 4 13 26 13 7 0 19,4 1 0 0 0 9 0 4 0 9 0 0 0 0 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 4 10 0 0 0 0 1 0 0 0 13 0 0 0 0 0 0 0 5 0 0 0 0 0 22 0 0 0 0 0 0 4 6 0 0 0 0 22 0
12 0 10 0 13 0 7 0 11 11 8 26 11 0 26 12 14 19 26 11 0 13 6 26 19 7 20 14 2 26 19 4 7 18 8 11 26 19 8 15 19 20 17 26 7 20 24 4 13 26 19 20 12 10 20 17 26 1 0 13 6 26 10 0 17 13 0 19 0 10 0 26 0 13 26 3 14,0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 22 0 0 0 9 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 4 22
19 20 26 7 14 2 26 19 8 4 13 6 26 0 13 7 26 14 13 11 8 13 4 26 14 26 13 7 0 26 10 4 19 26 7 14 15 26 21 14 8 26 7 14 2 26 13 7 14 12 26 11 0 26 2 0 2 7 26 17 4 26 13 7 0 19 26 21 4 26 2 7 8 26 15 7 8,0 23 0 0 21 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 9 0 0 6 0 0 0 23 0 0 0 7 0 0 0 21 0 0 0 0 5 0 0 0 9 0 0 5 0 0 0 0 13 0 0 0 6 0 0 0 10 0 0 0 0 0 0 0 5
19 7 0 24 26 13 14 8 26 15 7 0 13 26 19 7 0 13 7 26 7 20 13 6 26 11 4 13 26 19 7 0 24 26 2 20 13 6 26 2 7 8 26 19 0 8 26 21 8 26 3 20 14 2 26 19 7 0 13 6 26 17 14 8 26 15 7 0 8 26 19 20 26 2 7 20 2,0 0 10 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 1 0 0 0 0 0 0 0 0 17 0 0 0 0 0 13 0 0 21 0 0 0 21 0 4 2 23 0 0 0 0 5 0 0 0 0 10 0 0 0 0 13 0 0 0 11 0 0 0 7 0
13 7 14 26 21 0 24 26 6 8 0 26 3 8 13 7 26 0 13 7 26 2 14 26 19 7 4 26 3 20 13 6 26 17 0 26 12 14 26 23 20 14 13 6 26 12 14 8 26 13 0 12 26 18 0 13 26 23 20 0 19 26 7 14 13 26 7 0 8 26 19 0 13 26 2 7 4,0 0 11 0 0 22 0 0 0 0 0 0 4 9 0 0 0 0 0 0 0 0 5 0 0 0 14 0 4 7 0 0 0 0 0 0 0 15 0 0 2 15 0 0 0 0 18 0 0 0 3 0 0 0 13 0 0 0 0 6 0 0 0 2 0 0 0 0 0 0 0 6 0 0 0 0 9
3 8 4 20 26 3 14 26 11 0 26 18 20 2 26 12 0 13 7 26 21 14 26 7 8 13 7 26 6 8 20 15 26 13 6 20 14 8 26 3 0 13 26 14 13 6 26 24 4 13 26 19 0 12 26 15 7 0 13 26 3 0 20 26 2 7 14 26 18 20 26 13 6 7 8 4 15,4 0 10 0 0 4 5 0 0 9 0 0 7 0 0 0 21 0 0 0 0 1 0 0 9 0 0 0 0 0 5 0 0 0 0 2 11 0 0 4 9 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 6 0 0 4 6 0 0 0 0 0 0 0 23 0 0 0 0 0 22 0
5 8 5 0 26 3 0 26 3 14 13 6 26 24 26 21 0 26 3 14 8 26 11 0 8 26 7 14 26 19 0 13 6 26 14 13 6 26 21 4 26 23 4 12 26 19 17 0 13 26 2 7 20 13 6 26 10 4 19 26 22 14 17 11 3 26 2 20 15 26 13 0 12 26 13 0 24,0 0 0 0 0 4 17 0 4 10 0 0 0 5 0 0 9 0 4 14 0 0 0 21 0 0 0 21 0 0 24 0 0 0 1 0 0 0 0 5 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
12 0 3 8 18 14 13 26 11 0 26 12 14 19 26 19 7 8 26 19 17 0 13 26 19 7 20 14 2 26 16 20 0 13 26 22 4 18 19 12 14 17 4 11 0 13 3 26 19 8 4 20 26 1 0 13 6 26 15 4 13 13 18 24 11 21 0 13 8 0 26 7 14 0 26 10 24,0 0 0 0 0 0 0 0 0 9 0 0 22 0 0 0 0 21 0 0 0 6 0 0 0 0 0 22 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9
21 4 26 18 0 20 26 21 0 26 2 7 14 26 3 4 13 26 19 0 13 26 13 6 0 24 26 13 0 24 26 12 20 0 26 17 20 13 6 26 19 8 4 15 26 19 20 2 26 3 20 14 2 26 19 7 20 2 26 7 8 4 13 26 11 0 8 26 13 7 8 4 20 26 11 0 13,0 10 0 0 0 0 0 0 9 0 0 0 0 0 4 6 0 0 0 22 0 0 0 0 9 0 0 0 0 0 0 0 2 0 0 0 11 0 0 0 0 0 6 0 0 0 21 0 0 4 2 23 0 0 0 0 23 0 0 0 0 22 0 0 0 21 0 0 0 0 0 10 0 0 0 10 0
3 4 26 19 17 0 13 7 26 10 7 8 26 17 14 26 17 8 26 6 0 24 26 13 6 14 26 3 14 2 26 13 6 20 14 8 26 19 0 26 3 0 26 16 20 24 4 19 26 3 8 13 7 26 2 0 2 7 26 19 14 19 26 13 7 0 19 26 11 0 26 3 14 19 26 13 14,4 14 0 0 0 5 0 0 0 0 0 5 0 0 9 0 0 13 0 0 1 0 0 0 0 22 0 4 22 0 0 0 0 2 11 0 0 0 0 0 4 17 0 0 0 0 6 0 0 4 21 0 0 0 0 5 0 0 0 0 6 0 0 0 0 6 0 0 0 9 0 4 6 0 0 0 5
13 6 0 24 26 15 7 0 15 26 11 20 0 19 26 19 15 26 7 2 12 26 10 7 14 8 26 3 0 13 6 26 11 14 0 19 26 1 0 8 26 3 8 4 20 26 19 17 0 26 7 0 8 26 11 20 0 26 23 20 0 19 26 13 6 14 0 8 26 3 0 13 7 26 1 0 2,0 0 9 0 0 0 0 5 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 15 0 0 4 3 0 0 0 0 0 21 0 0 0 9 0 0 4 0 10 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 6 0 0 0 0 0 21 0 0 4 5 0 0 0 0 21 0
18 0 15 26 19 14 8 26 18 14 26 11 20 14 13 6 26 13 0 24 26 18 4 26 19 0 13 6 26 11 4 13 26 11 0 26 21 0 13 26 15 7 14 13 6 26 11 20 0 19 26 18 20 26 2 14 13 6 26 19 24 26 19 17 20 14 13 6 26 3 0 24 26 13 6 7 4,0 8 0 0 0 7 0 0 0 6 0 0 2 23 0 0 0 0 9 0 0 0 17 0 0 3 0 0 0 0 1 0 0 0 9 0 0 3 0 0 0 0 9 0 0 0 0 0 22 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 2 11 0 0 0 0 21 0 0 0 0 0 10
13 7 20 13 6 26 3 20 13 6 26 11 20 2 26 3 14 26 11 20 2 26 11 20 14 13 6 26 2 14 13 6 26 0 13 26 12 0 19 26 15 7 20 2 26 3 0 26 19 14 12 26 6 14 13 26 10 4 26 19 17 14 12 26 11 0 26 7 14 0 26 21 0 26 7 0 20,0 0 2 0 0 0 4 5 0 0 0 0 5 0 0 4 5 0 0 23 0 0 0 2 23 0 0 0 0 1 0 0 0 0 0 0 0 22 0 0 0 0 21 0 0 4 17 0 0 5 0 0 0 21 0 0 0 13 0 0 0 22 0 0 0 9 0 0 0 0 0 0 9 0 0 22 0
6 8 0 26 19 7 0 13 26 2 0 12 26 1 0 13 26 2 7 14 26 7 14 26 18 0 13 26 23 20 0 19 26 11 14 13 26 18 4 26 3 20 14 2 26 3 8 4 20 26 2 7 8 13 7 26 15 7 20 26 7 14 15 26 21 14 8 26 6 8 0 26 19 7 0 13 7,0 0 5 0 0 0 0 0 0 0 5 0 0 0 5 0 0 0 0 0 0 0 22 0 0 13 0 0 0 0 6 0 0 0 7 0 0 0 17 0 4 2 23 0 0 4 0 10 0 0 0 0 13 0 0 0 0 0 9 0 0 23 0 0 0 7 0 0 0 0 5 0 0 0 9 0 0
2 7 20 13 6 26 19 14 8 26 19 7 0 24 26 17 0 19 26 17 14 26 14 26 13 6 20 14 8 26 24 26 19 7 20 2 26 19 14 26 2 7 20 2 26 21 0 26 19 8 13 7 26 19 7 0 13 26 19 17 0 2 7 26 13 7 8 4 12 26 17 0 19 26 2 0 14,0 0 5 0 0 0 0 1 0 0 0 0 6 0 0 0 6 0 0 0 17 0 15 0 0 0 2 11 0 0 5 0 0 0 7 0 0 0 14 0 0 0 7 0 0 0 9 0 0 0 0 0 0 0 0 10 0 0 0 0 5 0 0 0 0 0 0 22 0 0 0 6 0 0 0 0 0
1 0 13 6 26 2 0 2 26 1 8 4 13 26 15 7 0 15 26 13 6 7 8 4 15 26 21 20 26 15 2 26 2 14 13 6 26 0 13 26 19 15 26 7 0 26 13 14 8 26 3 0 26 1 20 14 2 26 0 13 7 26 10 7 0 26 15 7 0 8 26 11 14 26 12 0 19,0 12 0 0 0 0 5 0 0 0 0 22 0 0 0 0 5 0 0 0 0 0 0 22 0 0 0 21 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 9 0 0 22 0 0 4 17 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 22 0 0 24 0
10 7 8 26 13 7 20 13 6 26 1 4 13 7 26 21 8 4 13 26 3 14 26 3 20 26 18 20 2 26 3 0 13 26 2 20 26 1 14 26 19 17 8 26 11 0 8 26 15 7 20 26 7 14 15 26 2 7 20 13 6 26 19 0 26 12 14 8 26 1 14 26 19 20 26 19 20,0 0 0 0 0 0 19 0 0 0 0 22 0 0 0 0 0 22 0 0 4 5 0 4 13 0 0 7 0 0 0 1 0 0 0 2 0 0 6 0 0 0 5 0 0 21 0 0 0 0 9 0 0 23 0 0 0 0 5 0 0 0 0 0 0 0 7 0 0 0 13 0 0 11 0 0 11
6 14 8 26 11 0 26 15 7 0 20 26 19 7 20 0 19 26 13 7 20 13 6 26 19 7 20 2 26 2 7 0 19 26 11 0 26 19 17 20 24 4 13 26 10 7 14 0 13 6 26 2 2 26 3 20 13 6 26 3 8 2 7 26 12 20 14 8 26 21 0 14 26 19 17 0 13,0 21 0 0 0 9 0 0 0 18 0 0 0 0 0 22 0 0 0 0 2 0 0 0 0 0 23 0 0 0 0 6 0 0 0 9 0 0 0 0 0 10 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 6 0 0 0 9 0 0 0 0 5 0
3 14 13 6 26 2 7 8 26 19 17 20 14 13 6 26 19 0 13 26 18 0 13 6 26 3 20 26 11 4 26 10 7 0 8 26 6 8 0 13 6 26 13 0 12 26 7 14 2 26 12 14 8 26 19 0 8 26 7 14 2 26 21 8 4 13 26 7 0 13 7 26 2 7 8 13 7,4 10 0 0 0 0 0 5 0 0 0 2 2 0 0 0 0 6 0 0 0 0 0 0 0 0 23 0 0 18 0 0 0 0 0 0 0 0 13 0 0 0 0 3 0 0 0 21 0 0 0 7 0 0 0 21 0 0 0 21 0 0 0 0 22 0 0 0 9 0 0 0 0 0 5 0 0
6 20 13 9 7 0 11 11 8 26 11 0 26 12 14 19 26 11 0 13 6 26 19 7 20 14 2 26 19 4 7 18 8 11 26 17 0 8 2 7 20 17 26 7 20 24 4 13 26 17 0 8 2 7 20 17 26 1 0 13 6 26 10 0 17 13 0 19 0 10 0 26 0 13 26 3 14,0 0 0 0 0 0 0 0 0 0 0 9 0 0 22 0 0 0 9 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 4 22
2 0 2 26 19 17 4 26 4 12 26 3 20 14 2 26 19 8 4 12 26 19 7 20 14 2 26 10 7 0 13 6 26 18 8 13 7 26 1 14 26 18 20 13 6 26 19 7 4 12 26 21 8 19 0 12 8 13 26 21 0 26 2 7 0 19 26 3 8 13 7 26 3 20 14 13 6,0 5 0 0 0 0 13 0 0 0 0 4 2 23 0 0 0 0 1 0 0 0 0 0 6 0 0 0 0 5 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 6 0 0 0 0 0 0 0 0 2 19 0 0
7 0 11 0 10 20 13 3 8 26 11 0 26 12 14 19 26 11 0 13 6 26 19 7 20 14 2 26 19 4 7 18 8 11 26 1 4 11 11 0 17 24 26 7 20 24 4 13 26 1 4 11 11 0 17 24 26 1 0 13 6 26 10 0 17 13 0 19 0 10 0 26 0 13 26 3 14,0 0 0 0 0 0 0 0 0 0 0 9 0 0 22 0 0 0 9 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 4 22
19 0 24 26 19 4 26 1 0 14 26 3 0 26 2 7 4 19 26 19 14 0 13 26 19 7 0 13 26 1 0 13 6 26 6 4 11 26 21 8 19 0 12 8 13 26 2 26 11 0 12 26 2 7 14 26 3 0 26 12 8 13 26 12 0 13 6 26 18 0 13 6 26 1 14 13 6,0 14 0 0 0 6 0 0 9 0 0 0 0 0 0 0 6 0 0 0 0 9 0 0 0 0 1 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 21 0 0 0 9 0 0 0 0 5 0 0 0 0 5 0 0
2 20 13 6 26 21 14 8 26 3 14 26 19 20 26 19 20 14 13 6 26 6 7 4 19 26 13 6 20 14 8 26 19 0 24 26 2 7 0 26 3 0 15 26 3 0 13 26 13 6 7 4 14 26 13 20 14 2 26 21 8 4 19 26 2 0 13 6 26 19 0 13 6 26 3 0 13,0 9 0 0 0 0 7 0 0 4 5 0 0 2 0 0 2 15 0 0 0 0 0 5 0 0 0 0 2 11 0 0 0 1 0 0 0 0 9 0 4 21 0 0 0 1 0 0 0 0 0 9 0 0 0 2 7 0 0 0 0 22 0 0 0 9 0 0 0 0 3 0 0 0 0 10 0
21 14 8 26 11 0 15 26 11 20 0 13 26 2 7 14 13 6 26 10 7 20 13 6 26 1 14 26 2 0 2 26 16 20 24 4 13 26 2 14 26 1 0 13 26 2 20 0 26 13 6 20 14 8 26 3 0 13 26 1 8 26 7 0 13 26 2 7 4 26 3 0 13 6 26 10 4,0 7 0 0 0 22 0 0 0 0 22 0 0 0 0 6 0 0 0 0 0 13 0 0 0 0 6 0 0 5 0 0 0 0 0 10 0 0 0 2 0 0 13 0 0 0 13 0 0 0 0 2 11 0 0 0 1 0 0 0 21 0 0 21 0 0 0 0 6 0 4 5 0 0 0 0 14
24 4 20 26 19 14 26 3 0 20 26 19 8 4 13 26 15 7 0 8 26 10 4 26 3 4 13 26 11 0 26 23 4 26 19 0 13 6 26 12 4 17 10 0 21 0 26 3 20 14 2 26 1 8 4 13 26 2 7 4 26 19 17 14 13 6 26 8 3 5 26 19 20 26 13 0 12,0 6 0 0 0 6 0 4 10 0 0 0 0 1 0 0 0 0 13 0 0 0 14 0 4 6 0 0 0 9 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 4 2 23 0 0 0 0 1 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 3 0
11 14 13 2 7 14 15 7 24 11 11 0 26 1 14 10 4 17 12 0 13 13 8 26 11 0 26 12 14 19 26 11 14 0 8 26 3 14 13 6 26 21 0 19 26 2 14 26 21 20 26 19 17 14 13 6 26 7 14 26 3 14 8 26 12 20 8 26 11 0 26 1 14 26 3 14 8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 22 0 0 0 0 9 0 0 4 22 0 0 0 0 22 0 0 0 5 0 0 5 0 0 0 0 0 0 0 0 21 0 0 2 0 0 0 17 0 0 0 5 0 0 22 0 0 2 0
19 0 8 26 3 0 24 26 14 13 6 26 15 7 20 2 26 2 14 13 6 26 0 13 26 21 8 4 13 26 3 0 26 3 20 13 6 26 3 20 8 26 2 20 8 26 3 0 13 7 26 19 14 8 26 19 0 15 26 21 0 14 26 13 6 20 14 8 26 2 0 2 26 2 7 0 20,0 21 0 0 4 1 0 0 1 0 0 0 0 0 5 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 4 17 0 0 9 0 0 0 0 9 0 0 0 0 0 0 4 5 0 0 0 0 7 0 0 0 6 0 0 0 9 0 0 0 0 2 11 0 0 0 5 0 0 0 0 5 0
2 0 8 26 3 20 14 2 26 11 14 13 26 13 7 0 19 26 2 20 0 26 3 0 26 13 0 13 6 26 11 0 26 3 20 14 2 26 11 14 13 6 26 3 0 13 26 19 0 14 26 3 20 14 2 26 18 20 26 3 14 13 6 26 19 7 20 0 13 26 2 20 0 26 3 0 13,0 5 0 0 4 2 23 0 0 0 7 0 0 0 0 6 0 0 0 13 0 0 4 9 0 0 20 0 0 0 0 9 0 4 2 23 0 0 0 9 0 0 0 0 1 0 0 0 21 0 0 4 2 23 0 0 0 23 0 4 10 0 0 0 0 0 0 22 0 0 0 13 0 0 0 1 0
6 8 14 13 6 26 13 7 20 26 1 8 4 13 26 3 14 8 26 10 7 8 26 7 0 20 26 1 0 13 26 3 0 20 26 2 7 20 13 6 26 19 0 26 2 7 14 26 17 0 13 6 26 2 14 26 19 7 4 26 2 7 14 13 6 26 11 0 8 26 3 0 24 26 11 20 8,0 0 6 0 0 0 0 0 2 0 0 0 6 0 0 4 14 0 0 0 0 5 0 0 22 0 0 0 0 0 0 4 10 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 5 0 0 0 14 0 0 0 6 0 0 0 0 21 0 0 4 14 0 0 0 9 0
3 14 26 11 0 26 13 0 12 26 10 7 8 26 14 13 6 26 3 0 26 6 0 13 26 19 20 14 8 26 2 14 13 26 21 14 26 14 13 6 26 12 14 8 26 2 7 8 26 3 0 13 6 26 11 0 26 7 14 2 26 18 8 13 7 26 19 17 20 14 13 6 26 13 7 0 2,4 5 0 0 9 0 0 3 0 0 0 0 0 0 1 0 0 0 4 17 0 0 10 0 0 0 0 14 0 0 0 9 0 0 0 23 0 1 0 0 0 0 7 0 0 0 0 13 0 4 0 0 0 0 0 9 0 0 21 0 0 0 0 0 0 0 0 0 2 11 0 0 0 0 0 21 0
19 7 14 13 6 26 19 8 13 26 13 0 24 26 3 0 26 19 17 14 26 19 7 0 13 7 26 12 14 19 26 12 0 19 26 23 8 2 7 26 16 20 0 13 26 19 17 14 13 6 26 3 4 26 2 14 26 16 20 0 13 26 3 8 4 20 26 19 17 0 26 15 7 0 26 0 13,0 0 1 0 0 0 0 0 0 0 0 9 0 0 4 17 0 0 0 15 0 0 0 9 0 0 0 0 22 0 0 0 8 0 0 0 5 0 0 0 0 0 0 0 0 0 0 21 0 0 0 4 14 0 0 2 0 0 0 0 0 0 4 0 10 0 0 0 0 0 0 0 0 5 0 5 0
10 0 18 8 15 20 17 0 26 11 0 26 12 14 19 26 11 0 13 6 26 19 7 20 14 2 26 19 4 7 18 8 11 26 1 0 13 6 0 17 0 15 4 19 26 7 20 24 4 13 26 10 14 11 0 17 26 1 0 13 6 26 10 0 17 13 0 19 0 10 0 26 0 13 26 3 14,0 0 0 0 0 0 0 0 0 0 9 0 0 22 0 0 0 9 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 4 22
10 4 19 26 16 20 0 26 18 4 26 3 20 14 2 26 2 14 13 6 26 1 14 26 21 0 14 26 2 7 20 14 13 6 26 19 17 8 13 7 26 6 0 15 26 13 7 0 20 26 2 20 14 8 26 13 0 12 26 15 7 0 19 26 18 14 13 6 26 21 0 14 26 13 6 0 24,0 6 0 0 0 0 13 0 0 17 0 4 2 23 0 0 0 1 0 0 0 0 6 0 0 9 0 0 0 0 2 2 0 0 0 0 0 9 0 0 0 0 24 0 0 0 0 0 0 0 0 0 6 0 0 0 3 0 0 0 0 5 0 0 0 5 0 0 0 0 9 0 0 0 0 9 0
6 8 0 26 18 20 26 12 0 8 26 3 0 12 26 3 20 14 2 26 2 14 13 6 26 10 7 0 8 26 7 14 15 26 19 7 20 2 26 7 14 0 26 19 14 8 26 2 20 13 6 26 18 4 26 19 8 4 15 26 19 20 2 26 19 7 4 14 26 13 6 7 4 26 13 0 24,0 0 13 0 0 15 0 0 21 0 0 0 1 0 0 4 2 23 0 0 0 1 0 0 0 0 0 0 0 0 0 23 0 0 0 0 7 0 0 0 5 0 0 0 1 0 0 0 17 0 0 0 0 17 0 0 0 6 0 0 0 21 0 0 0 0 0 0 0 0 0 0 10 0 0 9 0
10 7 0 3 0 10 11 0 19 26 11 0 26 12 14 19 26 11 0 13 6 26 19 7 20 14 2 26 19 4 7 18 8 11 26 2 7 8 10 14 3 8 26 7 20 24 4 13 26 1 4 11 6 0 20 12 26 1 0 13 6 26 10 0 17 13 0 19 0 10 0 26 0 13 26 3 14,0 0 0 0 0 0 0 0 0 0 0 9 0 0 22 0 0 0 9 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 4 22
2 7 0 13 13 4 13 0 7 0 11 11 8 26 11 0 26 12 14 19 26 11 0 13 6 26 19 7 20 14 2 26 19 4 7 18 8 11 26 18 8 17 0 26 7 20 24 4 13 26 19 20 12 10 20 17 26 1 0 13 6 26 10 0 17 13 0 19 0 10 0 26 0 13 26 3 14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 22 0 0 0 9 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 4 22
3 14 26 21 0 24 26 18 20 26 19 7 0 24 26 3 14 8 26 21 0 14 26 19 7 0 13 6 26 2 20 13 6 26 10 7 14 13 6 26 19 7 4 26 21 20 2 26 3 0 24 26 12 14 19 26 12 24 18 15 0 2 4 26 3 0 13 6 26 3 8 26 23 20 14 13 6,0 0 0 0 22 0 0 0 23 0 0 0 0 0 0 4 14 0 0 0 9 0 0 0 0 5 0 0 0 0 17 0 0 0 0 0 1 0 0 0 0 0 14 0 0 23 0 0 0 22 0 0 0 22 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 4 0 0 0 0 6 0 0
19 20 24 26 13 7 8 4 13 26 12 14 19 26 18 14 26 19 7 20 2 26 20 14 13 6 26 1 14 26 18 20 13 6 26 8 14 13 26 21 0 13 26 2 14 26 19 7 4 26 2 7 20 0 26 6 0 18 26 7 14 0 2 26 2 7 0 19 26 1 0 14 26 16 20 0 13,0 0 0 0 0 0 0 1 0 0 0 22 0 0 0 6 0 0 0 7 0 0 0 6 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 5 0 0 0 14 0 0 0 7 0 0 0 0 0 0 0 0 24 0 0 0 0 6 0 0 0 13 0 0 0 0 13 0
6 8 0 26 21 0 13 6 26 19 17 14 13 6 26 13 20 14 2 26 2 7 8 26 2 14 13 26 3 0 19 26 7 14 13 26 6 8 0 26 21 0 13 6 26 19 7 4 26 6 8 14 8 26 10 7 14 0 13 6 26 19 17 8 4 20 26 3 14 13 6 26 11 20 14 13 6,0 0 5 0 0 9 0 0 0 0 0 0 0 0 0 0 2 7 0 0 0 0 13 0 0 9 0 0 4 8 0 0 0 2 0 0 0 0 5 0 0 9 0 0 0 0 0 6 0 0 0 7 0 0 0 0 0 13 0 0 0 0 0 0 22 0 0 4 10 0 0 0 0 2 23 0 0
19 7 0 8 26 19 20 26 21 0 9 8 17 0 11 14 13 6 10 14 17 13 26 3 20 14 2 26 3 0 13 7 26 6 8 0 26 11 0 26 2 7 20 0 26 3 20 26 19 0 12 26 2 14 26 21 0 26 20 24 26 19 8 13 26 13 7 20 26 2 7 0 26 12 8 13 7,0 0 5 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 23 0 0 4 5 0 0 0 0 0 5 0 0 9 0 0 0 2 0 0 4 13 0 0 10 0 0 0 19 0 0 9 0 0 0 0 0 5 0 0 0 0 2 0 0 0 0 0 0 9 0 0
19 0 13 6 26 21 0 19 26 19 0 8 26 7 8 4 13 26 19 17 20 14 13 6 26 6 14 12 26 19 20 8 26 13 24 11 14 13 26 3 4 13 26 3 20 13 6 26 12 0 12 26 19 14 12 26 2 7 0 8 26 23 0 13 6 26 21 0 26 2 7 0 8 26 3 0 20,0 0 0 0 0 0 22 0 0 0 21 0 0 0 0 22 0 0 0 0 2 11 0 0 0 0 10 0 0 0 5 0 0 0 0 0 0 0 0 4 0 0 0 4 23 0 0 0 0 8 0 0 0 1 0 0 0 0 0 0 0 0 3 0 0 0 0 9 0 0 0 0 0 0 0 10 0
13 4 20 26 1 0 13 26 10 7 14 13 6 26 0 13 26 19 7 8 26 18 4 26 2 7 0 13 6 26 2 14 26 0 8 26 2 7 14 26 1 0 13 26 21 0 26 2 7 20 0 26 15 7 0 13 26 2 7 14 26 1 0 13 26 13 7 20 26 14 26 13 7 0 26 2 0,0 6 0 0 0 21 0 0 0 0 1 0 0 0 3 0 0 0 0 9 0 0 17 0 0 0 16 0 0 0 0 5 0 0 0 0 0 0 11 0 0 21 0 0 0 9 0 0 0 11 0 0 0 0 10 0 0 0 0 0 0 0 21 0 0 0 0 2 0 15 0 0 0 9 0 0 13
14 13 6 26 2 20 13 6 26 3 14 13 6 26 19 7 14 8 26 11 0 26 15 7 14 26 19 14 13 6 26 19 7 20 26 10 24 26 3 0 13 6 26 3 0 13 26 2 7 20 26 21 0 26 3 0 13 26 1 8 4 20 26 7 0 26 13 6 7 8 26 21 8 4 13 26 24,1 0 0 0 0 17 0 0 0 4 10 0 0 0 0 0 11 0 0 0 9 0 0 0 5 0 0 14 0 0 0 0 0 2 0 0 5 0 4 13 0 0 0 0 1 0 0 0 0 13 0 0 9 0 0 1 0 0 0 0 14 0 0 0 21 0 0 0 0 21 0 0 0 22 0 0 5
17 26 19 14 11 10 8 4 13 26 19 7 4 26 7 14 1 1 8 19 26 10 8 13 6 3 14 12 18 26 14 5 26 12 8 3 3 11 4 26 4 0 17 19 7 26 11 0 26 6 0 12 4 26 12 0 26 1 0 13 26 10 7 14 13 6 26 19 7 4 26 1 14 26 16 20 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 21 0 0 0 0 1 0 0 0 0 0 14 0 0 13 0 0 0 0
